Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	Feces	Feces	Feces	Feces	Feces	Mucosa	Mucosa	Mucosa	Mucosa	Mucosa	Tumor	Tumor	Tumor	Tumor	Tumor
58f92b994707ae9f853c6e69ef1be6be	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1185.0	1.0	1.0	1.0	1.0	346.0
51c88352cb0925e74ba66a7dd7cde265	1.0	1.0	1.0	166.0	1133.0	1.0	1.0	1.0	1.0	89.0	1.0	1.0	1.0	1.0	79.0
6b670d2dc6b808c28f4871e987547009	1.0	3.0	25.5	379.5	827.0	1.0	1.0	1.0	5.5	87.0	1.0	1.0	1.0	6.25	27.0
bb37db43a4cba4e7297f7ea91a9c16c9	1.0	1.0	1.0	1.0	92.0	1.0	1.0	1.0	76.75	158.0	1.0	1.0	1.0	190.75	849.0
f5c19a1ea2a3105e7d092a925264deb9	1.0	1.0	1.0	1.0	6.0	1.0	1.0	7.5	17.75	424.0	1.0	14.75	64.5	305.5	458.0
d462bff8b4eab4f0690c760ee366001f	1.0	1.0	1.0	1.0	250.0	1.0	1.0	1.0	1.0	589.0	1.0	1.0	1.0	1.0	578.0
702add448b05e3087ea6cecea7dd90b4	1.0	85.5	100.0	141.5	196.0	1.0	19.25	79.0	85.5	130.0	1.0	6.0	55.0	125.0	159.0
8a2950244650b024368aa8174145ba33	22.0	183.75	193.5	238.5	405.0	1.0	1.0	1.0	22.75	42.0	1.0	1.0	1.0	22.0	31.0
6a4b065ed2a9086b24cd62ac33918166	1.0	1.0	19.0	62.5	98.0	1.0	1.0	75.5	180.0	236.0	1.0	1.0	25.5	172.25	333.0
2e9f1c3013022ced2c0c9567d59fc064	15.0	57.25	126.0	346.25	482.0	1.0	3.0	10.5	24.0	34.0	1.0	2.75	12.0	16.75	30.0
8b915559f026b4139eeb35d8ffa8268d	1.0	1.0	1.0	1.0	16.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1317.0
2f7271293c4ad0a004821c7b8a99a212	1.0	1.0	1.0	1.0	137.0	1.0	1.0	1.0	1.0	922.0	1.0	1.0	1.0	1.0	250.0
1df5d411f8407ee851a316ed485101ee	1.0	1.0	1.0	1.0	565.0	1.0	1.0	1.0	1.0	600.0	1.0	1.0	1.0	1.0	137.0
820bc0b04bf3fe1f7ff006d29138f3c2	1.0	1.0	1.0	1.0	94.0	1.0	1.0	1.0	76.0	105.0	1.0	1.0	1.0	139.75	805.0
